event,timestamp_utc,timestamp_ns,pid,detail,value
INIT,2026-03-14T06:30:49Z,228426394708080,4025,activation,100PCT_INCONDITIONNELLE
INIT,2026-03-14T06:30:49Z,228426394708080,4025,modules_reels,ultra_forensic_logger+memory_tracker
MODULE_START,2026-03-14T06:30:49Z,228426398590689,4025,hubbard_hts_fullscale,main_campaign
MODULE_START,2026-03-14T06:30:49Z,228426401641579,4025,simulate_fs,hubbard_hts_core
METRIC,2026-03-14T06:30:49Z,228426401940519,4025,simulate_fs:sites,100.0000000000
METRIC,2026-03-14T06:30:49Z,228426402526639,4025,simulate_fs:steps,2800.0000000000
METRIC,2026-03-14T06:30:49Z,228426403014199,4025,simulate_fs:temp_K,95.0000000000
METRIC,2026-03-14T06:30:49Z,228426403480979,4025,simulate_fs:U_eV,8.0000000000
METRIC,2026-03-14T06:30:49Z,228426405318349,4025,simulate_fs:local_pair_site0_step0,0.5835096733
METRIC,2026-03-14T06:30:49Z,228426405816719,4025,simulate_fs:d_site0_step0,-0.1531025933
METRIC,2026-03-14T06:30:49Z,228426406359009,4025,simulate_fs:step_pairing_norm_step0,0.7158923070
METRIC,2026-03-14T06:30:49Z,228426406943879,4025,simulate_fs:step_energy_norm_step0,1.9745923269
MODULE_END,2026-03-14T06:30:51Z,228428811447195,4025,simulate_fs:hubbard_hts_core,2409805616
METRIC,2026-03-14T06:30:51Z,228428811845975,4025,simulate_fs:pairing_final,0.6711904864
METRIC,2026-03-14T06:30:51Z,228428812436265,4025,simulate_fs:energy_final_eV,1.9847213329
METRIC,2026-03-14T06:30:51Z,228428813062925,4025,simulate_fs:sign_ratio_final,-0.0400000000
METRIC,2026-03-14T06:30:51Z,228428813618005,4025,simulate_fs:elapsed_ns,2409987666.0000000000
MODULE_START,2026-03-14T06:30:51Z,228428814191155,4025,simulate_fs,qcd_lattice_fullscale
METRIC,2026-03-14T06:30:51Z,228428814550815,4025,simulate_fs:sites,81.0000000000
METRIC,2026-03-14T06:30:51Z,228428815200775,4025,simulate_fs:steps,2200.0000000000
METRIC,2026-03-14T06:30:51Z,228428815696145,4025,simulate_fs:temp_K,140.0000000000
METRIC,2026-03-14T06:30:51Z,228428816643085,4025,simulate_fs:U_eV,9.0000000000
METRIC,2026-03-14T06:30:51Z,228428817263135,4025,simulate_fs:local_pair_site0_step0,0.6571004364
METRIC,2026-03-14T06:30:51Z,228428817766665,4025,simulate_fs:d_site0_step0,0.0809842964
METRIC,2026-03-14T06:30:51Z,228428818278625,4025,simulate_fs:step_pairing_norm_step0,0.5799614517
METRIC,2026-03-14T06:30:51Z,228428818736815,4025,simulate_fs:step_energy_norm_step0,2.2115701842
MODULE_END,2026-03-14T06:30:53Z,228430748545999,4025,simulate_fs:qcd_lattice_fullscale,1934354844
METRIC,2026-03-14T06:30:53Z,228430748971779,4025,simulate_fs:pairing_final,0.5247243224
METRIC,2026-03-14T06:30:53Z,228430749668019,4025,simulate_fs:energy_final_eV,2.2213200609
METRIC,2026-03-14T06:30:53Z,228430750300619,4025,simulate_fs:sign_ratio_final,-0.2098765432
METRIC,2026-03-14T06:30:53Z,228430750956339,4025,simulate_fs:elapsed_ns,1934354114.0000000000
MODULE_START,2026-03-14T06:30:53Z,228430751560819,4025,simulate_fs,quantum_field_noneq
METRIC,2026-03-14T06:30:53Z,228430751876539,4025,simulate_fs:sites,64.0000000000
METRIC,2026-03-14T06:30:53Z,228430752478409,4025,simulate_fs:steps,2100.0000000000
METRIC,2026-03-14T06:30:53Z,228430753036329,4025,simulate_fs:temp_K,180.0000000000
METRIC,2026-03-14T06:30:53Z,228430753795489,4025,simulate_fs:U_eV,7.0000000000
METRIC,2026-03-14T06:30:53Z,228430754351319,4025,simulate_fs:local_pair_site0_step0,0.7018419847
METRIC,2026-03-14T06:30:53Z,228430754858379,4025,simulate_fs:d_site0_step0,0.0531072761
METRIC,2026-03-14T06:30:53Z,228430755420679,4025,simulate_fs:step_pairing_norm_step0,0.4880717565
METRIC,2026-03-14T06:30:53Z,228430756101879,4025,simulate_fs:step_energy_norm_step0,1.7132814802
MODULE_END,2026-03-14T06:30:55Z,228432659259894,4025,simulate_fs:quantum_field_noneq,1907699075
METRIC,2026-03-14T06:30:55Z,228432659706234,4025,simulate_fs:pairing_final,0.3935445535
METRIC,2026-03-14T06:30:55Z,228432660363104,4025,simulate_fs:energy_final_eV,1.7379608254
METRIC,2026-03-14T06:30:55Z,228432661097784,4025,simulate_fs:sign_ratio_final,0.4375000000
METRIC,2026-03-14T06:30:55Z,228432661788414,4025,simulate_fs:elapsed_ns,1907698475.0000000000
MODULE_START,2026-03-14T06:30:55Z,228432662460734,4025,simulate_fs,dense_nuclear_fullscale
METRIC,2026-03-14T06:30:55Z,228432662821354,4025,simulate_fs:sites,72.0000000000
METRIC,2026-03-14T06:30:55Z,228432663501074,4025,simulate_fs:steps,2100.0000000000
METRIC,2026-03-14T06:30:55Z,228432664152744,4025,simulate_fs:temp_K,80.0000000000
METRIC,2026-03-14T06:30:55Z,228432664878234,4025,simulate_fs:U_eV,11.0000000000
METRIC,2026-03-14T06:30:55Z,228432665550914,4025,simulate_fs:local_pair_site0_step0,0.9031403874
METRIC,2026-03-14T06:30:55Z,228432666148014,4025,simulate_fs:d_site0_step0,-0.0343836889
METRIC,2026-03-14T06:30:55Z,228432666756934,4025,simulate_fs:step_pairing_norm_step0,0.7243158278
METRIC,2026-03-14T06:30:55Z,228432667369194,4025,simulate_fs:step_energy_norm_step0,2.6960090986
MODULE_END,2026-03-14T06:30:57Z,228434599017838,4025,simulate_fs:dense_nuclear_fullscale,1936557104
METRIC,2026-03-14T06:30:57Z,228434599462468,4025,simulate_fs:pairing_final,0.6743245409
METRIC,2026-03-14T06:30:57Z,228434600052998,4025,simulate_fs:energy_final_eV,2.7096741851
METRIC,2026-03-14T06:30:57Z,228434600575378,4025,simulate_fs:sign_ratio_final,-0.1666666667
METRIC,2026-03-14T06:30:57Z,228434601329578,4025,simulate_fs:elapsed_ns,1936556514.0000000000
MODULE_START,2026-03-14T06:30:57Z,228434601867108,4025,simulate_fs,quantum_chemistry_fullscale
METRIC,2026-03-14T06:30:57Z,228434602180788,4025,simulate_fs:sites,56.0000000000
METRIC,2026-03-14T06:30:57Z,228434602654718,4025,simulate_fs:steps,2200.0000000000
METRIC,2026-03-14T06:30:57Z,228434603226218,4025,simulate_fs:temp_K,60.0000000000
METRIC,2026-03-14T06:30:57Z,228434603802928,4025,simulate_fs:U_eV,6.5000000000
METRIC,2026-03-14T06:30:57Z,228434604799408,4025,simulate_fs:local_pair_site0_step0,0.6439560412
METRIC,2026-03-14T06:30:57Z,228434605490388,4025,simulate_fs:d_site0_step0,0.1980566490
METRIC,2026-03-14T06:30:57Z,228434606291318,4025,simulate_fs:step_pairing_norm_step0,0.7636584703
METRIC,2026-03-14T06:30:57Z,228434607044198,4025,simulate_fs:step_energy_norm_step0,1.5927403563
MODULE_END,2026-03-14T06:30:59Z,228436581727631,4025,simulate_fs:quantum_chemistry_fullscale,1979860523
METRIC,2026-03-14T06:30:59Z,228436582345481,4025,simulate_fs:pairing_final,0.7281906189
METRIC,2026-03-14T06:30:59Z,228436583147411,4025,simulate_fs:energy_final_eV,1.6206798846
METRIC,2026-03-14T06:30:59Z,228436583744031,4025,simulate_fs:sign_ratio_final,0.2142857143
METRIC,2026-03-14T06:30:59Z,228436584464251,4025,simulate_fs:elapsed_ns,1979860003.0000000000
MODULE_START,2026-03-14T06:30:59Z,228436585179091,4025,simulate_fs,spin_liquid_exotic
METRIC,2026-03-14T06:30:59Z,228436585561751,4025,simulate_fs:sites,120.0000000000
METRIC,2026-03-14T06:30:59Z,228436586224631,4025,simulate_fs:steps,2600.0000000000
METRIC,2026-03-14T06:30:59Z,228436587015891,4025,simulate_fs:temp_K,55.0000000000
METRIC,2026-03-14T06:30:59Z,228436587663161,4025,simulate_fs:U_eV,10.5000000000
METRIC,2026-03-14T06:30:59Z,228436588400241,4025,simulate_fs:local_pair_site0_step0,0.7146239067
METRIC,2026-03-14T06:30:59Z,228436589331911,4025,simulate_fs:d_site0_step0,-0.1649450982
METRIC,2026-03-14T06:30:59Z,228436590484741,4025,simulate_fs:step_pairing_norm_step0,0.8268866814
METRIC,2026-03-14T06:30:59Z,228436591187501,4025,simulate_fs:step_energy_norm_step0,2.5946963080
MODULE_END,2026-03-14T06:31:01Z,228438842394429,4025,simulate_fs:spin_liquid_exotic,2257215338
METRIC,2026-03-14T06:31:01Z,228438842812979,4025,simulate_fs:pairing_final,0.8084310399
METRIC,2026-03-14T06:31:01Z,228438843421289,4025,simulate_fs:energy_final_eV,2.6034400942
METRIC,2026-03-14T06:31:01Z,228438843989569,4025,simulate_fs:sign_ratio_final,0.0666666667
METRIC,2026-03-14T06:31:01Z,228438844556149,4025,simulate_fs:elapsed_ns,2257215118.0000000000
MODULE_START,2026-03-14T06:31:01Z,228438845243169,4025,simulate_fs,topological_correlated_materials
METRIC,2026-03-14T06:31:01Z,228438845586979,4025,simulate_fs:sites,121.0000000000
METRIC,2026-03-14T06:31:01Z,228438846213909,4025,simulate_fs:steps,2500.0000000000
METRIC,2026-03-14T06:31:01Z,228438846823059,4025,simulate_fs:temp_K,70.0000000000
METRIC,2026-03-14T06:31:01Z,228438847528469,4025,simulate_fs:U_eV,7.8000000000
METRIC,2026-03-14T06:31:01Z,228438848116539,4025,simulate_fs:local_pair_site0_step0,0.6982024480
METRIC,2026-03-14T06:31:01Z,228438848688779,4025,simulate_fs:d_site0_step0,-0.1385664021
METRIC,2026-03-14T06:31:01Z,228438849323309,4025,simulate_fs:step_pairing_norm_step0,0.7952293027
METRIC,2026-03-14T06:31:01Z,228438849951439,4025,simulate_fs:step_energy_norm_step0,1.9282366776
MODULE_END,2026-03-14T06:31:03Z,228440987799659,4025,simulate_fs:topological_correlated_materials,2142556490
METRIC,2026-03-14T06:31:03Z,228440988247179,4025,simulate_fs:pairing_final,0.7725403046
METRIC,2026-03-14T06:31:03Z,228440988747749,4025,simulate_fs:energy_final_eV,1.9389570405
METRIC,2026-03-14T06:31:03Z,228440989285029,4025,simulate_fs:sign_ratio_final,0.2066115702
METRIC,2026-03-14T06:31:03Z,228440989786589,4025,simulate_fs:elapsed_ns,2142555840.0000000000
MODULE_START,2026-03-14T06:31:03Z,228440990342669,4025,simulate_fs,correlated_fermions_non_hubbard
METRIC,2026-03-14T06:31:03Z,228440990663939,4025,simulate_fs:sites,90.0000000000
METRIC,2026-03-14T06:31:03Z,228440991275289,4025,simulate_fs:steps,2400.0000000000
METRIC,2026-03-14T06:31:03Z,228440991805219,4025,simulate_fs:temp_K,85.0000000000
METRIC,2026-03-14T06:31:03Z,228440992314269,4025,simulate_fs:U_eV,8.6000000000
METRIC,2026-03-14T06:31:03Z,228440992807599,4025,simulate_fs:local_pair_site0_step0,0.6262988846
METRIC,2026-03-14T06:31:03Z,228440993313139,4025,simulate_fs:d_site0_step0,-0.1486360885
METRIC,2026-03-14T06:31:03Z,228440993822659,4025,simulate_fs:step_pairing_norm_step0,0.7327720151
METRIC,2026-03-14T06:31:03Z,228440994357029,4025,simulate_fs:step_energy_norm_step0,2.1173963541
MODULE_END,2026-03-14T06:31:05Z,228443030349571,4025,simulate_fs:correlated_fermions_non_hubbard,2040006902
METRIC,2026-03-14T06:31:05Z,228443030780961,4025,simulate_fs:pairing_final,0.6882656396
METRIC,2026-03-14T06:31:05Z,228443031357381,4025,simulate_fs:energy_final_eV,2.1335663523
METRIC,2026-03-14T06:31:05Z,228443031902561,4025,simulate_fs:sign_ratio_final,0.0666666667
METRIC,2026-03-14T06:31:05Z,228443032479691,4025,simulate_fs:elapsed_ns,2040006372.0000000000
MODULE_START,2026-03-14T06:31:05Z,228443033067141,4025,simulate_fs,multi_state_excited_chemistry
METRIC,2026-03-14T06:31:05Z,228443033375801,4025,simulate_fs:sites,81.0000000000
METRIC,2026-03-14T06:31:05Z,228443033915551,4025,simulate_fs:steps,2300.0000000000
METRIC,2026-03-14T06:31:05Z,228443034568471,4025,simulate_fs:temp_K,48.0000000000
METRIC,2026-03-14T06:31:05Z,228443035180491,4025,simulate_fs:U_eV,6.8000000000
METRIC,2026-03-14T06:31:05Z,228443035788671,4025,simulate_fs:local_pair_site0_step0,0.8643806537
METRIC,2026-03-14T06:31:05Z,228443036330991,4025,simulate_fs:d_site0_step0,0.0819799788
METRIC,2026-03-14T06:31:05Z,228443036841961,4025,simulate_fs:step_pairing_norm_step0,0.8303040768
METRIC,2026-03-14T06:31:05Z,228443037482621,4025,simulate_fs:step_energy_norm_step0,1.6726227632
MODULE_END,2026-03-14T06:31:07Z,228444987087054,4025,simulate_fs:multi_state_excited_chemistry,1954019913
METRIC,2026-03-14T06:31:07Z,228444987542534,4025,simulate_fs:pairing_final,0.8053383129
METRIC,2026-03-14T06:31:07Z,228444988091644,4025,simulate_fs:energy_final_eV,1.6944908035
METRIC,2026-03-14T06:31:07Z,228444988635464,4025,simulate_fs:sign_ratio_final,0.5061728395
METRIC,2026-03-14T06:31:07Z,228444989183334,4025,simulate_fs:elapsed_ns,1954019363.0000000000
MODULE_START,2026-03-14T06:31:07Z,228444989685664,4025,simulate_fs,bosonic_multimode_systems
METRIC,2026-03-14T06:31:07Z,228444989979724,4025,simulate_fs:sites,80.0000000000
METRIC,2026-03-14T06:31:07Z,228444990514494,4025,simulate_fs:steps,2200.0000000000
METRIC,2026-03-14T06:31:07Z,228444991098474,4025,simulate_fs:temp_K,110.0000000000
METRIC,2026-03-14T06:31:07Z,228444991584004,4025,simulate_fs:U_eV,5.2000000000
METRIC,2026-03-14T06:31:07Z,228444992069804,4025,simulate_fs:local_pair_site0_step0,0.5194588423
METRIC,2026-03-14T06:31:07Z,228444992586404,4025,simulate_fs:d_site0_step0,-0.1607652441
METRIC,2026-03-14T06:31:07Z,228444993148224,4025,simulate_fs:step_pairing_norm_step0,0.6308892432
METRIC,2026-03-14T06:31:07Z,228444993671024,4025,simulate_fs:step_energy_norm_step0,1.2779662271
MODULE_END,2026-03-14T06:31:09Z,228446919240718,4025,simulate_fs:bosonic_multimode_systems,1929555054
METRIC,2026-03-14T06:31:09Z,228446919634028,4025,simulate_fs:pairing_final,0.5940524035
METRIC,2026-03-14T06:31:09Z,228446920195488,4025,simulate_fs:energy_final_eV,1.2867554134
METRIC,2026-03-14T06:31:09Z,228446920770448,4025,simulate_fs:sign_ratio_final,0.5750000000
METRIC,2026-03-14T06:31:09Z,228446921408858,4025,simulate_fs:elapsed_ns,1929554494.0000000000
MODULE_START,2026-03-14T06:31:09Z,228446921959178,4025,simulate_fs,multiscale_nonlinear_field_models
METRIC,2026-03-14T06:31:09Z,228446922352388,4025,simulate_fs:sites,96.0000000000
METRIC,2026-03-14T06:31:09Z,228446922985438,4025,simulate_fs:steps,2300.0000000000
METRIC,2026-03-14T06:31:09Z,228446924636648,4025,simulate_fs:temp_K,125.0000000000
METRIC,2026-03-14T06:31:09Z,228446925162608,4025,simulate_fs:U_eV,9.2000000000
METRIC,2026-03-14T06:31:09Z,228446925647748,4025,simulate_fs:local_pair_site0_step0,0.6483806107
METRIC,2026-03-14T06:31:09Z,228446926171698,4025,simulate_fs:d_site0_step0,-0.0935885687
METRIC,2026-03-14T06:31:09Z,228446926688448,4025,simulate_fs:step_pairing_norm_step0,0.6474775582
METRIC,2026-03-14T06:31:09Z,228446927208258,4025,simulate_fs:step_energy_norm_step0,2.2678017948
MODULE_END,2026-03-14T06:31:11Z,228448888047041,4025,simulate_fs:multiscale_nonlinear_field_models,1966087863
METRIC,2026-03-14T06:31:11Z,228448888625491,4025,simulate_fs:pairing_final,0.6019195547
METRIC,2026-03-14T06:31:11Z,228448889262021,4025,simulate_fs:energy_final_eV,2.2846636559
METRIC,2026-03-14T06:31:11Z,228448889986701,4025,simulate_fs:sign_ratio_final,0.0833333333
METRIC,2026-03-14T06:31:11Z,228448890734331,4025,simulate_fs:elapsed_ns,1966087313.0000000000
MODULE_START,2026-03-14T06:31:11Z,228448891493121,4025,simulate_fs,far_from_equilibrium_kinetic_lattices
METRIC,2026-03-14T06:31:11Z,228448891896821,4025,simulate_fs:sites,99.0000000000
METRIC,2026-03-14T06:31:11Z,228448892543191,4025,simulate_fs:steps,2400.0000000000
METRIC,2026-03-14T06:31:11Z,228448893204281,4025,simulate_fs:temp_K,150.0000000000
METRIC,2026-03-14T06:31:11Z,228448893797311,4025,simulate_fs:U_eV,8.0000000000
METRIC,2026-03-14T06:31:11Z,228448894465171,4025,simulate_fs:local_pair_site0_step0,0.4130448117
METRIC,2026-03-14T06:31:11Z,228448895088031,4025,simulate_fs:d_site0_step0,0.1591558826
METRIC,2026-03-14T06:31:11Z,228448895824481,4025,simulate_fs:step_pairing_norm_step0,0.6008116794
METRIC,2026-03-14T06:31:11Z,228448896472741,4025,simulate_fs:step_energy_norm_step0,1.9740987693
MODULE_END,2026-03-14T06:31:13Z,228450962952542,4025,simulate_fs:far_from_equilibrium_kinetic_lattices,2071459421
METRIC,2026-03-14T06:31:13Z,228450963545472,4025,simulate_fs:pairing_final,0.5343439507
METRIC,2026-03-14T06:31:13Z,228450964258232,4025,simulate_fs:energy_final_eV,1.9844734487
METRIC,2026-03-14T06:31:13Z,228450964942832,4025,simulate_fs:sign_ratio_final,0.1515151515
METRIC,2026-03-14T06:31:13Z,228450965467272,4025,simulate_fs:elapsed_ns,2071458811.0000000000
MODULE_START,2026-03-14T06:31:13Z,228450966104852,4025,simulate_fs,multi_correlated_fermion_boson_networks
METRIC,2026-03-14T06:31:13Z,228450966478432,4025,simulate_fs:sites,100.0000000000
METRIC,2026-03-14T06:31:13Z,228450967113512,4025,simulate_fs:steps,2350.0000000000
METRIC,2026-03-14T06:31:13Z,228450967716162,4025,simulate_fs:temp_K,100.0000000000
METRIC,2026-03-14T06:31:13Z,228450968353822,4025,simulate_fs:U_eV,7.4000000000
METRIC,2026-03-14T06:31:13Z,228450968961782,4025,simulate_fs:local_pair_site0_step0,0.5140029187
METRIC,2026-03-14T06:31:13Z,228450969571652,4025,simulate_fs:d_site0_step0,0.1796922566
METRIC,2026-03-14T06:31:13Z,228450970165552,4025,simulate_fs:step_pairing_norm_step0,0.7146742124
METRIC,2026-03-14T06:31:13Z,228450970698682,4025,simulate_fs:step_energy_norm_step0,1.8263057437
